Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"logInfo(""Entered Email"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:30,02-09-2025 15:06:30,0.005s,PASSED
"pages.UserRegistrationPage.inputEmail(findTestObject(""Object Repository/Registration_Page/email_Input_Box""), JsonFileReader.getJsonData(section, ""email"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:06:30,02-09-2025 15:06:31,1.014s,PASSED
"logInfo(""Entered Telephone"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:31,02-09-2025 15:06:31,0.000s,PASSED
"pages.UserRegistrationPage.inputTelephone(findTestObject(""Object Repository/Registration_Page/telephone_Input_Box""), JsonFileReader.getJsonData(section, ""telephone"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:06:31,02-09-2025 15:06:32,1.191s,PASSED
"logInfo(""Entered Password"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:32,02-09-2025 15:06:32,0.003s,PASSED
"pages.UserRegistrationPage.inputPassword(findTestObject(""Object Repository/Registration_Page/password_Input_Box""), JsonFileReader.getJsonData(section, ""password"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:06:32,02-09-2025 15:06:33,0.871s,PASSED
"logInfo(""Entered Confirm Password"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:33,02-09-2025 15:06:33,0.000s,PASSED
"pages.UserRegistrationPage.inputConfirmPassword(findTestObject(""Object Repository/Registration_Page/confirm_Password_Input_Box""), JsonFileReader.getJsonData(section, ""password"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:06:33,02-09-2025 15:06:34,0.888s,PASSED
"logInfo(""Clicked on Policy Checkbox"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:34,02-09-2025 15:06:34,0.001s,PASSED
"pages.UserRegistrationPage.clickOnPolicyCheckBox(findTestObject(""Object Repository/Registration_Page/policy_CheckBox""))",Chrome 139.0.7258.155,,,02-09-2025 15:06:34,02-09-2025 15:06:35,0.720s,PASSED
"logInfo(""Clicked on Continue Button"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:35,02-09-2025 15:06:35,0.004s,PASSED
"pages.UserRegistrationPage.clickOnContinue(findTestObject(""Object Repository/Registration_Page/continue_Button""))",Chrome 139.0.7258.155,,,02-09-2025 15:06:35,02-09-2025 15:06:38,3.330s,PASSED
"logInfo(""Verified Account Creation Text"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:38,02-09-2025 15:06:38,0.004s,PASSED
"pages.AccountCreationPage.verifyText(findTestObject(""Object Repository/Account_Created_Page/account_Creation_Verification""), JsonFileReader.getJsonData(section, ""verify_Text"", filepath), ""Account Creation"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:38,02-09-2025 15:06:39,0.933s,PASSED
"logInfo(""Updated login email in JSON file"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:39,02-09-2025 15:06:39,0.003s,PASSED
"JsonFileReader.updateJsonValue(""login"", ""email"", JsonFileReader.getJsonData(section, ""email"", filepath), filepath)",Chrome 139.0.7258.155,,,02-09-2025 15:06:39,02-09-2025 15:06:39,0.141s,PASSED
"JsonFileReader.updateJsonValue(""login"", ""password"", JsonFileReader.getJsonData(section, ""password"", filepath), filepath)",Chrome 139.0.7258.155,,,02-09-2025 15:06:39,02-09-2025 15:06:39,0.014s,PASSED
Start listener action : closeTheBrowser,Chrome 139.0.7258.155,,,02-09-2025 15:06:39,02-09-2025 15:06:40,0.480s,PASSED
,,,,,,,
Test Cases/SignIn,Chrome 139.0.7258.155,,,02-09-2025 15:06:40,02-09-2025 15:06:58,18.128s,PASSED
"DATA BINDING - {""(Default) secti..."":""login"",""(Default) filep..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : openTheBrowser,Chrome 139.0.7258.155,,,02-09-2025 15:06:40,02-09-2025 15:06:47,7.127s,PASSED
"logInfo(""Hovered over My Account"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:47,02-09-2025 15:06:47,0.003s,PASSED
"pages.HomePage.hoverOverMyAccount(findTestObject(""Object Repository/Home_Page/my_Account_Button""))",Chrome 139.0.7258.155,,,02-09-2025 15:06:47,02-09-2025 15:06:48,0.781s,PASSED
"logInfo(""Clicked on Login"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:48,02-09-2025 15:06:48,0.005s,PASSED
"pages.HomePage.clickOnLogin(findTestObject(""Object Repository/Home_Page/login_Button""))",Chrome 139.0.7258.155,,,02-09-2025 15:06:48,02-09-2025 15:06:51,2.614s,PASSED
"logInfo(""Entered Email"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:51,02-09-2025 15:06:51,0.001s,PASSED
"pages.LoginPage.inputMail(findTestObject(""Object Repository/LoginPage/Input_email""), JsonFileReader.getJsonData(section, ""email"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:06:51,02-09-2025 15:06:52,1.168s,PASSED
"logInfo(""Entered Password"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:52,02-09-2025 15:06:52,0.004s,PASSED
"pages.LoginPage.inputPassword(findTestObject(""Object Repository/LoginPage/Input_password""), JsonFileReader.getJsonData(section, ""password"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:06:52,02-09-2025 15:06:52,0.673s,PASSED
"logInfo(""Clicked on Login Button"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:52,02-09-2025 15:06:52,0.002s,PASSED
"pages.LoginPage.clickOnLoginButton(findTestObject(""Object Repository/LoginPage/Login_button""))",Chrome 139.0.7258.155,,,02-09-2025 15:06:52,02-09-2025 15:06:57,4.387s,PASSED
"logInfo(""Verified My Account"")",Chrome 139.0.7258.155,,,02-09-2025 15:06:57,02-09-2025 15:06:57,0.002s,PASSED
"pages.AccountPage.verifyMyAccount(findTestObject(""Object Repository/AccountPage/my_Account_verification""), JsonFileReader.getJsonData(section, ""verification_text"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:06:57,02-09-2025 15:06:58,0.790s,PASSED
Start listener action : closeTheBrowser,Chrome 139.0.7258.155,,,02-09-2025 15:06:58,02-09-2025 15:06:58,0.337s,PASSED
,,,,,,,
Test Cases/ChangePasswordFunctionality,Chrome 139.0.7258.155,This testcase checks the change password functionality.,,02-09-2025 15:06:58,02-09-2025 15:07:22,23.859s,PASSED
"DATA BINDING - {""(Default) secti..."":""changePassword"",""(Default) filep..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : openTheBrowser,Chrome 139.0.7258.155,,,02-09-2025 15:06:58,02-09-2025 15:07:05,7.222s,PASSED
"logInfo(""Calling SignIn Test Case"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:05,02-09-2025 15:07:05,0.002s,PASSED
"callTestCase(findTestCase(""Test Cases/SignIn""), [:])",Chrome 139.0.7258.155,,,02-09-2025 15:07:05,02-09-2025 15:07:14,8.912s,PASSED
"logInfo(""Clicked on Change Password"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:14,02-09-2025 15:07:14,0.003s,PASSED
"pages.AccountPage.clickOnChangePassword(findTestObject(""Object Repository/AccountPage/changePassword""))",Chrome 139.0.7258.155,,,02-09-2025 15:07:14,02-09-2025 15:07:16,2.027s,PASSED
"logInfo(""Entered New Password"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:16,02-09-2025 15:07:16,0.002s,PASSED
"pages.PasswordChangePage.inputChangePassword(findTestObject(""Object Repository/ChangePasswordPage/inputPassword""), JsonFileReader.getJsonData(section, ""password"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:07:16,02-09-2025 15:07:17,0.950s,PASSED
"logInfo(""Entered Confirm Password"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:17,02-09-2025 15:07:17,0.003s,PASSED
"pages.PasswordChangePage.inputConfirmPassword(findTestObject(""Object Repository/ChangePasswordPage/inputConfirmPassword""), JsonFileReader.getJsonData(section, ""confirmPassword"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:07:17,02-09-2025 15:07:18,0.681s,PASSED
"logInfo(""Clicked on Submit Button"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:18,02-09-2025 15:07:18,0.012s,PASSED
"pages.PasswordChangePage.clickOnSubmit(findTestObject(""Object Repository/ChangePasswordPage/submitButton""))",Chrome 139.0.7258.155,,,02-09-2025 15:07:18,02-09-2025 15:07:21,2.640s,PASSED
"logInfo(""Verified Password Change Text"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:21,02-09-2025 15:07:21,0.004s,PASSED
"pages.AccountPage.verifyPasswordChange(findTestObject(""Object Repository/AccountPage/passwordChangedText""), JsonFileReader.getJsonData(section, ""verifyText"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:07:21,02-09-2025 15:07:21,0.791s,PASSED
"logInfo(""Updated login password in JSON file"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:21,02-09-2025 15:07:21,0.002s,PASSED
"JsonFileReader.updateJsonValue(""login"", ""password"", JsonFileReader.getJsonData(section, ""password"", filepath), filepath)",Chrome 139.0.7258.155,,,02-09-2025 15:07:21,02-09-2025 15:07:21,0.013s,PASSED
Start listener action : closeTheBrowser,Chrome 139.0.7258.155,,,02-09-2025 15:07:21,02-09-2025 15:07:22,0.346s,PASSED
,,,,,,,
Test Cases/AddToCart,Chrome 139.0.7258.155,This testcase checks the functionality of add to cart functionality,,02-09-2025 15:07:22,02-09-2025 15:08:16,54.687s,PASSED
"DATA BINDING - {""(Default) secti..."":""AddToCart"",""(Default) filep..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : openTheBrowser,Chrome 139.0.7258.155,,,02-09-2025 15:07:22,02-09-2025 15:07:29,7.135s,PASSED
"logInfo(""Calling SignIn Test Case"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:29,02-09-2025 15:07:29,0.002s,PASSED
"callTestCase(findTestCase(""Test Cases/SignIn""), [:])",Chrome 139.0.7258.155,,,02-09-2025 15:07:29,02-09-2025 15:07:39,9.321s,PASSED
"logInfo(""Clicked on Shop By Category"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:39,02-09-2025 15:07:39,0.001s,PASSED
"pages.HomePage.clickOnShopByCategory(findTestObject(""Object Repository/Home_Page/shopByCategory""))",Chrome 139.0.7258.155,,,02-09-2025 15:07:39,02-09-2025 15:07:39,0.660s,PASSED
"logInfo(""Clicked on Components"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:39,02-09-2025 15:07:39,0.001s,PASSED
"pages.HomePage.clickOnComponents(findTestObject(""Object Repository/Home_Page/components""))",Chrome 139.0.7258.155,,,02-09-2025 15:07:39,02-09-2025 15:07:45,6.070s,PASSED
"logInfo(""Filtered by In-stock Products"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:45,02-09-2025 15:07:45,0.001s,PASSED
"pages.ComponentsPage.clickOnInstock(findTestObject(""Object Repository/CompenentsPage/instockLabel""))",Chrome 139.0.7258.155,,,02-09-2025 15:07:45,02-09-2025 15:07:46,0.974s,PASSED
"logInfo(""Clicked on Product"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:46,02-09-2025 15:07:46,0.002s,PASSED
"pages.ComponentsPage.clickOnProduct(findTestObject(""Object Repository/CompenentsPage/productName""))",Chrome 139.0.7258.155,,,02-09-2025 15:07:46,02-09-2025 15:07:53,6.442s,PASSED
"logInfo(""Clicked on Add to Cart"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:53,02-09-2025 15:07:53,0.003s,PASSED
"pages.ProductPage.clickOnAddToCart(findTestObject(""Object Repository/ProductPage/addToCartButton""))",Chrome 139.0.7258.155,,,02-09-2025 15:07:53,02-09-2025 15:07:54,1.015s,PASSED
"logInfo(""Clicked on View Cart"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:54,02-09-2025 15:07:54,0.000s,PASSED
"pages.ProductPage.clickOnViewCart(findTestObject(""Object Repository/ProductPage/viewCartButton""))",Chrome 139.0.7258.155,,,02-09-2025 15:07:54,02-09-2025 15:07:58,4.142s,PASSED
"logInfo(""Clicked on Checkout"")",Chrome 139.0.7258.155,,,02-09-2025 15:07:58,02-09-2025 15:07:58,0.004s,PASSED
"pages.ShoppingCartPage.clickOnCheckout(findTestObject(""Object Repository/ShoppingCartPage/CheckOutButton""))",Chrome 139.0.7258.155,,,02-09-2025 15:07:58,02-09-2025 15:08:01,3.358s,PASSED
"logInfo(""Entering billing details"")",Chrome 139.0.7258.155,,,02-09-2025 15:08:01,02-09-2025 15:08:01,0.008s,PASSED
"paymentFields = [[""id"":""input-payment-firstname"", ""jsonKey"":""firstName"", ""label"":""First Name""], [""id"":""input-payment-lastname"", ""jsonKey"":""lastName"", ""label"":""Last Name""], [""id"":""input-payment-address-1"", ""jsonKey"":""address"", ""label"":""Address""], [""id"":""input-payment-city"", ""jsonKey"":""city"", ""label"":""City""], [""id"":""input-payment-postcode"", ""jsonKey"":""postalCode"", ""label"":""Postal Code""]]",Chrome 139.0.7258.155,,,02-09-2025 15:08:01,02-09-2025 15:08:01,0.002s,PASSED
paymentFields.each({ -> ... }),Chrome 139.0.7258.155,,,02-09-2025 15:08:01,02-09-2025 15:08:07,6.280s,PASSED
"logInfo(""Clicked on Privacy Policy Checkbox"")",Chrome 139.0.7258.155,,,02-09-2025 15:08:07,02-09-2025 15:08:07,0.003s,PASSED
"pages.CheckOutPage.clickOnPrivacyPolicyStatement(findTestObject(""Object Repository/CheckoutPage/privacyPolicyCheckbox""))",Chrome 139.0.7258.155,,,02-09-2025 15:08:07,02-09-2025 15:08:08,0.644s,PASSED
"logInfo(""Clicked on Continue Button"")",Chrome 139.0.7258.155,,,02-09-2025 15:08:08,02-09-2025 15:08:08,0.005s,PASSED
"pages.CheckOutPage.clickOnContinue(findTestObject(""Object Repository/CheckoutPage/continueButton""))",Chrome 139.0.7258.155,,,02-09-2025 15:08:08,02-09-2025 15:08:10,1.420s,PASSED
"logInfo(""Clicked on Confirm Order"")",Chrome 139.0.7258.155,,,02-09-2025 15:08:10,02-09-2025 15:08:10,0.002s,PASSED
"pages.ConfirmOrderPage.clickOnConfirmOrder(findTestObject(""Object Repository/ConfirmOrderPage/confirmOrder_Button""))",Chrome 139.0.7258.155,,,02-09-2025 15:08:10,02-09-2025 15:08:13,3.610s,PASSED
"logInfo(""Verified Order Placement Text"")",Chrome 139.0.7258.155,,,02-09-2025 15:08:13,02-09-2025 15:08:13,0.002s,PASSED
"pages.CheckOutSuccessPage.verifyOrderPlaced(findTestObject(""Object Repository/CheckOutSuccessPage/OrderConfirmed""), JsonFileReader.getJsonData(section, ""verifyText"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:08:13,02-09-2025 15:08:16,2.935s,PASSED
Start listener action : closeTheBrowser,Chrome 139.0.7258.155,,,02-09-2025 15:08:16,02-09-2025 15:08:16,0.341s,PASSED
,,,,,,,
Test Cases/CommentPost,Chrome 139.0.7258.155,This testcase checks the functionality of posting a comment in blog section,,02-09-2025 15:08:16,02-09-2025 15:08:35,18.696s,PASSED
"DATA BINDING - {""(Default) secti..."":""Article"",""(Default) filep..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : openTheBrowser,Chrome 139.0.7258.155,,,02-09-2025 15:08:16,02-09-2025 15:08:24,7.311s,PASSED
"logInfo(""Clicked on Blog"")",Chrome 139.0.7258.155,,,02-09-2025 15:08:24,02-09-2025 15:08:24,0.001s,PASSED
"pages.HomePage.clickOnBlog(findTestObject(""Object Repository/Home_Page/Blogs""), ""Blog"")",Chrome 139.0.7258.155,,,02-09-2025 15:08:24,02-09-2025 15:08:26,2.575s,PASSED
"logInfo(""Clicked on Article"")",Chrome 139.0.7258.155,,,02-09-2025 15:08:26,02-09-2025 15:08:26,0.002s,PASSED
"pages.BlogPage.clickOnArticle(findTestObject(""Object Repository/BlogsPage/Article""))",Chrome 139.0.7258.155,,,02-09-2025 15:08:26,02-09-2025 15:08:30,3.391s,PASSED
"logInfo(""Entered Name on Article"")",Chrome 139.0.7258.155,,,02-09-2025 15:08:30,02-09-2025 15:08:30,0.001s,PASSED
"pages.ArticlePage.inputNameOnArticle(findTestObject(""Object Repository/ArticlePage/inputName""), JsonFileReader.getJsonData(section, ""name"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:08:30,02-09-2025 15:08:31,1.345s,PASSED
"logInfo(""Entered Email on Article"")",Chrome 139.0.7258.155,,,02-09-2025 15:08:31,02-09-2025 15:08:31,0.000s,PASSED
"pages.ArticlePage.inputEmailOnArticle(findTestObject(""Object Repository/ArticlePage/inputEmail""), JsonFileReader.getJsonData(section, ""email"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:08:31,02-09-2025 15:08:32,1.087s,PASSED
"logInfo(""Entered Comment on Article"")",Chrome 139.0.7258.155,,,02-09-2025 15:08:32,02-09-2025 15:08:32,0.005s,PASSED
"pages.ArticlePage.inputCommentOnArticle(findTestObject(""Object Repository/ArticlePage/inputComment""), JsonFileReader.getJsonData(section, ""comment"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:08:32,02-09-2025 15:08:33,1.067s,PASSED
"logInfo(""Clicked on Post Comment Button"")",Chrome 139.0.7258.155,,,02-09-2025 15:08:33,02-09-2025 15:08:33,0.000s,PASSED
"pages.ArticlePage.clickOnPostCommentButton(findTestObject(""Object Repository/ArticlePage/postCommentButton""))",Chrome 139.0.7258.155,,,02-09-2025 15:08:33,02-09-2025 15:08:34,0.788s,PASSED
"logInfo(""Verified Success Message"")",Chrome 139.0.7258.155,,,02-09-2025 15:08:34,02-09-2025 15:08:34,0.003s,PASSED
"pages.ArticlePage.verifySuccessText(findTestObject(""Object Repository/ArticlePage/successMessage""), JsonFileReader.getJsonData(section, ""successMessage"", filepath))",Chrome 139.0.7258.155,,,02-09-2025 15:08:34,02-09-2025 15:08:35,0.591s,PASSED
Start listener action : closeTheBrowser,Chrome 139.0.7258.155,,,02-09-2025 15:08:35,02-09-2025 15:08:35,0.353s,PASSED
